촬영시각,파일명,배번,신뢰도
2025:04:27 08:18:01,00043.jpg,❌,0
2025:04:27 08:18:01,00043.jpg,❌,0
2025:04:27 08:18:08,00044.jpg,❌,0
2025:04:27 08:18:08,00044.jpg,❌,0
2025:04:27 08:18:08,00045.jpg,❌,0
2025:04:27 08:18:08,00045.jpg,❌,0
2025:04:27 08:18:09,00046.jpg,❌,0
2025:04:27 08:18:09,00046.jpg,❌,0
2025:04:27 08:18:09,00047.jpg,❌,0
2025:04:27 08:18:09,00047.jpg,❌,0
2025:04:27 08:18:23,00048.jpg,❌,0
2025:04:27 08:18:23,00048.jpg,❌,0
2025:04:27 08:18:23,00049.jpg,3042,0.93
2025:04:27 08:18:23,00049.jpg,3042,0.93
2025:04:27 08:18:25,00050.jpg,❌,0
2025:04:27 08:18:25,00050.jpg,❌,0
2025:04:27 08:18:25,00051.jpg,❌,0
2025:04:27 08:18:25,00051.jpg,❌,0
2025:04:27 08:18:27,00052.jpg,❌,0
2025:04:27 08:18:27,00052.jpg,❌,0
2025:04:27 08:18:29,00053.jpg,❌,0
2025:04:27 08:18:29,00053.jpg,❌,0
2025:04:27 08:18:30,00054.jpg,❌,0
2025:04:27 08:18:30,00054.jpg,❌,0
2025:04:27 08:18:31,00055.jpg,❌,0
2025:04:27 08:18:31,00055.jpg,❌,0
2025:04:27 08:18:31,00056.jpg,❌,0
2025:04:27 08:18:31,00056.jpg,❌,0
2025:04:27 08:18:35,00057.jpg,❌,0
2025:04:27 08:18:35,00057.jpg,❌,0
2025:04:27 08:18:35,00058.jpg,❌,0
2025:04:27 08:18:35,00058.jpg,❌,0
2025:04:27 08:18:37,00059.jpg,❌,0
2025:04:27 08:18:37,00059.jpg,❌,0
2025:04:27 08:18:37,00060.jpg,❌,0
2025:04:27 08:18:37,00060.jpg,❌,0
2025:04:27 08:18:47,00061.jpg,❌,0
2025:04:27 08:18:47,00061.jpg,❌,0
2025:04:27 08:18:47,00062.jpg,❌,0
2025:04:27 08:18:47,00062.jpg,❌,0
2025:04:27 08:18:48,00063.jpg,99948,0.69
2025:04:27 08:18:48,00063.jpg,1079,0.71
2025:04:27 08:18:48,00063.jpg,99948,0.69
2025:04:27 08:18:48,00063.jpg,1079,0.71
2025:04:27 08:18:48,00064.jpg,❌,0
2025:04:27 08:18:48,00064.jpg,❌,0
2025:04:27 08:18:50,00065.jpg,1079,0.53
2025:04:27 08:18:50,00065.jpg,3144,0.98
2025:04:27 08:18:50,00065.jpg,1079,0.53
2025:04:27 08:18:50,00065.jpg,3144,0.98
2025:04:27 08:18:50,00066.jpg,1078,0.79
2025:04:27 08:18:50,00066.jpg,3144,0.99
2025:04:27 08:18:50,00066.jpg,1078,0.79
2025:04:27 08:18:50,00066.jpg,3144,0.99
2025:04:27 08:18:52,00067.jpg,❌,0
2025:04:27 08:18:52,00067.jpg,❌,0
2025:04:27 08:18:52,00068.jpg,84849,0.64
2025:04:27 08:18:52,00068.jpg,84849,0.64
2025:04:27 08:18:53,00069.jpg,❌,0
2025:04:27 08:18:53,00069.jpg,❌,0
2025:04:27 08:18:53,00070.jpg,8302,0.94
2025:04:27 08:18:53,00070.jpg,8302,0.94
2025:04:27 08:18:55,00071.jpg,1076,1
2025:04:27 08:18:55,00071.jpg,1076,1
2025:04:27 08:18:55,00072.jpg,1076,1
2025:04:27 08:18:55,00072.jpg,1076,1
2025:04:27 08:18:56,00073.jpg,❌,0
2025:04:27 08:18:56,00073.jpg,❌,0
2025:04:27 08:18:56,00074.jpg,❌,0
2025:04:27 08:18:56,00074.jpg,❌,0
2025:04:27 08:18:58,00075.jpg,❌,0
2025:04:27 08:18:58,00075.jpg,❌,0
2025:04:27 08:18:58,00076.jpg,❌,0
2025:04:27 08:18:58,00076.jpg,❌,0
2025:04:27 08:19:01,00077.jpg,❌,0
2025:04:27 08:19:01,00077.jpg,❌,0
2025:04:27 08:19:01,00078.jpg,❌,0
2025:04:27 08:19:01,00078.jpg,❌,0
2025:04:27 08:19:03,00079.jpg,❌,0
2025:04:27 08:19:03,00079.jpg,❌,0
2025:04:27 08:19:03,00080.jpg,❌,0
2025:04:27 08:19:03,00080.jpg,❌,0
2025:04:27 08:19:04,00081.jpg,❌,0
2025:04:27 08:19:04,00081.jpg,❌,0
2025:04:27 08:19:05,00082.jpg,❌,0
2025:04:27 08:19:05,00082.jpg,❌,0
2025:04:27 08:19:11,00083.jpg,1987,1
2025:04:27 08:19:11,00083.jpg,1987,1
2025:04:27 08:19:15,00084.jpg,1890,1
2025:04:27 08:19:15,00084.jpg,1890,0.99
2025:04:27 08:19:15,00084.jpg,1890,1
2025:04:27 08:19:15,00084.jpg,1890,0.99
2025:04:27 08:19:15,00085.jpg,1890,0.99
2025:04:27 08:19:15,00085.jpg,1890,0.99
2025:04:27 08:19:15,00085.jpg,1890,0.99
2025:04:27 08:19:15,00085.jpg,1890,0.99
2025:04:27 08:19:16,00086.jpg,2931,1
2025:04:27 08:19:16,00086.jpg,2931,1
2025:04:27 08:19:16,00087.jpg,2931,1
2025:04:27 08:19:16,00087.jpg,2931,1
2025:04:27 08:19:21,00088.jpg,1890,1
2025:04:27 08:19:21,00088.jpg,3002,0.92
2025:04:27 08:19:21,00088.jpg,3002,1
2025:04:27 08:19:21,00088.jpg,1890,1
2025:04:27 08:19:21,00088.jpg,3002,0.92
2025:04:27 08:19:21,00088.jpg,3002,1
2025:04:27 08:19:21,00089.jpg,2195,0.66
2025:04:27 08:19:21,00089.jpg,2195,0.66
2025:04:27 08:19:23,00090.jpg,3002,1
2025:04:27 08:19:23,00090.jpg,3002,1
2025:04:27 08:19:24,00091.jpg,1973,0.78
2025:04:27 08:19:24,00091.jpg,1973,0.78
2025:04:27 08:19:24,00092.jpg,1875,0.88
2025:04:27 08:19:24,00092.jpg,1875,0.88
2025:04:27 08:19:25,00093.jpg,2034,1
2025:04:27 08:19:25,00093.jpg,2034,1
2025:04:27 08:19:25,00094.jpg,2034,1
2025:04:27 08:19:25,00094.jpg,2034,1
2025:04:27 08:19:27,00095.jpg,1935,1
2025:04:27 08:19:27,00095.jpg,3148,1
2025:04:27 08:19:27,00095.jpg,1935,1
2025:04:27 08:19:27,00095.jpg,3148,1
2025:04:27 08:19:27,00096.jpg,1935,1
2025:04:27 08:19:27,00096.jpg,3148,1
2025:04:27 08:19:27,00096.jpg,1935,1
2025:04:27 08:19:27,00096.jpg,3148,1
2025:04:27 08:19:29,00097.jpg,1663,0.9
2025:04:27 08:19:29,00097.jpg,1663,0.9
2025:04:27 08:19:29,00098.jpg,1935,1
2025:04:27 08:19:29,00098.jpg,1935,1
2025:04:27 08:19:31,00099.jpg,1663,1
2025:04:27 08:19:31,00099.jpg,2989,1
2025:04:27 08:19:31,00099.jpg,3131,1
2025:04:27 08:19:31,00099.jpg,1663,1
2025:04:27 08:19:31,00099.jpg,2989,1
2025:04:27 08:19:31,00099.jpg,3131,1
2025:04:27 08:19:31,00100.jpg,2067,0.8
2025:04:27 08:19:31,00100.jpg,2989,1
2025:04:27 08:19:31,00100.jpg,3131,0.94
2025:04:27 08:19:31,00100.jpg,1663,1
2025:04:27 08:19:31,00100.jpg,2067,0.8
2025:04:27 08:19:31,00100.jpg,2989,1
2025:04:27 08:19:31,00100.jpg,3131,0.94
2025:04:27 08:19:31,00100.jpg,1663,1
2025:04:27 08:19:32,00101.jpg,3131,1
2025:04:27 08:19:32,00101.jpg,2667,1
2025:04:27 08:19:32,00101.jpg,3131,1
2025:04:27 08:19:32,00101.jpg,2667,1
2025:04:27 08:19:32,00102.jpg,3131,1
2025:04:27 08:19:32,00102.jpg,2667,1
2025:04:27 08:19:32,00102.jpg,1663,1
2025:04:27 08:19:32,00102.jpg,3131,1
2025:04:27 08:19:32,00102.jpg,2667,1
2025:04:27 08:19:32,00102.jpg,1663,1
2025:04:27 08:19:33,00103.jpg,❌,0
2025:04:27 08:19:33,00103.jpg,❌,0
2025:04:27 08:19:33,00104.jpg,1952,1
2025:04:27 08:19:33,00104.jpg,2415,1
2025:04:27 08:19:33,00104.jpg,2415,1
2025:04:27 08:19:33,00104.jpg,1952,1
2025:04:27 08:19:33,00104.jpg,2415,1
2025:04:27 08:19:33,00104.jpg,2415,1
2025:04:27 08:19:33,00105.jpg,3057,1
2025:04:27 08:19:33,00105.jpg,2415,1
2025:04:27 08:19:33,00105.jpg,3057,1
2025:04:27 08:19:33,00105.jpg,2415,1
2025:04:27 08:19:39,00106.jpg,1635,0.97
2025:04:27 08:19:39,00106.jpg,2415,0.91
2025:04:27 08:19:39,00106.jpg,1174,1
2025:04:27 08:19:39,00106.jpg,1635,0.97
2025:04:27 08:19:39,00106.jpg,2415,0.91
2025:04:27 08:19:39,00106.jpg,1174,1
2025:04:27 08:19:40,00107.jpg,1635,1
2025:04:27 08:19:40,00107.jpg,1587,1
2025:04:27 08:19:40,00107.jpg,2415,1
2025:04:27 08:19:40,00107.jpg,3057,1
2025:04:27 08:19:40,00107.jpg,2415,1
2025:04:27 08:19:40,00107.jpg,1635,1
2025:04:27 08:19:40,00107.jpg,1587,1
2025:04:27 08:19:40,00107.jpg,2415,1
2025:04:27 08:19:40,00107.jpg,3057,1
2025:04:27 08:19:40,00107.jpg,2415,1
2025:04:27 08:19:40,00108.jpg,1635,1
2025:04:27 08:19:40,00108.jpg,1587,1
2025:04:27 08:19:40,00108.jpg,2415,1
2025:04:27 08:19:40,00108.jpg,2415,1
2025:04:27 08:19:40,00108.jpg,1635,1
2025:04:27 08:19:40,00108.jpg,1587,1
2025:04:27 08:19:40,00108.jpg,2415,1
2025:04:27 08:19:40,00108.jpg,2415,1
2025:04:27 08:19:42,00109.jpg,1587,1
2025:04:27 08:19:42,00109.jpg,1635,1
2025:04:27 08:19:42,00109.jpg,1174,0.99
2025:04:27 08:19:42,00109.jpg,1068,1
2025:04:27 08:19:42,00109.jpg,1587,1
2025:04:27 08:19:42,00109.jpg,1635,1
2025:04:27 08:19:42,00109.jpg,1174,0.99
2025:04:27 08:19:42,00109.jpg,1068,1
2025:04:27 08:19:42,00110.jpg,3109,1
2025:04:27 08:19:42,00110.jpg,1174,1
2025:04:27 08:19:42,00110.jpg,1669,1
2025:04:27 08:19:42,00110.jpg,1199,1
2025:04:27 08:19:42,00110.jpg,1669,1
2025:04:27 08:19:42,00110.jpg,3109,1
2025:04:27 08:19:42,00110.jpg,1174,1
2025:04:27 08:19:42,00110.jpg,1669,1
2025:04:27 08:19:42,00110.jpg,1199,1
2025:04:27 08:19:42,00110.jpg,1669,1
2025:04:27 08:19:43,00111.jpg,1587,1
2025:04:27 08:19:43,00111.jpg,1587,1
2025:04:27 08:19:43,00112.jpg,1174,1
2025:04:27 08:19:43,00112.jpg,3109,1
2025:04:27 08:19:43,00112.jpg,1669,1
2025:04:27 08:19:43,00112.jpg,1199,1
2025:04:27 08:19:43,00112.jpg,1174,1
2025:04:27 08:19:43,00112.jpg,3109,1
2025:04:27 08:19:43,00112.jpg,1669,1
2025:04:27 08:19:43,00112.jpg,1199,1
2025:04:27 08:19:45,00113.jpg,3109,1
2025:04:27 08:19:45,00113.jpg,1174,1
2025:04:27 08:19:45,00113.jpg,3109,1
2025:04:27 08:19:45,00113.jpg,1174,1
2025:04:27 08:19:45,00114.jpg,3109,1
2025:04:27 08:19:45,00114.jpg,1174,1
2025:04:27 08:19:45,00114.jpg,3109,1
2025:04:27 08:19:45,00114.jpg,1174,1
2025:04:27 08:19:47,00115.jpg,1669,1
2025:04:27 08:19:47,00115.jpg,2636,0.99
2025:04:27 08:19:47,00115.jpg,2695,0.99
2025:04:27 08:19:47,00115.jpg,1199,1
2025:04:27 08:19:47,00115.jpg,1669,1
2025:04:27 08:19:47,00115.jpg,2636,0.99
2025:04:27 08:19:47,00115.jpg,2695,0.99
2025:04:27 08:19:47,00115.jpg,1199,1
2025:04:27 08:19:48,00116.jpg,1669,1
2025:04:27 08:19:48,00116.jpg,1669,1
2025:04:27 08:19:48,00117.jpg,2334,1
2025:04:27 08:19:48,00117.jpg,1669,1
2025:04:27 08:19:48,00117.jpg,2334,1
2025:04:27 08:19:48,00117.jpg,1669,1
2025:04:27 08:19:49,00118.jpg,2334,1
2025:04:27 08:19:49,00118.jpg,2334,1
2025:04:27 08:19:49,00119.jpg,1669,1
2025:04:27 08:19:49,00119.jpg,1261,1
2025:04:27 08:19:49,00119.jpg,2334,1
2025:04:27 08:19:49,00119.jpg,1199,1
2025:04:27 08:19:49,00119.jpg,1669,1
2025:04:27 08:19:49,00119.jpg,1261,1
2025:04:27 08:19:49,00119.jpg,2334,1
2025:04:27 08:19:49,00119.jpg,1199,1
2025:04:27 08:19:51,00120.jpg,1261,1
2025:04:27 08:19:51,00120.jpg,1199,1
2025:04:27 08:19:51,00120.jpg,3109,0.88
2025:04:27 08:19:51,00120.jpg,2695,1
2025:04:27 08:19:51,00120.jpg,2695,1
2025:04:27 08:19:51,00120.jpg,2695,1
2025:04:27 08:19:51,00120.jpg,1261,1
2025:04:27 08:19:51,00120.jpg,1199,1
2025:04:27 08:19:51,00120.jpg,3109,0.88
2025:04:27 08:19:51,00120.jpg,2695,1
2025:04:27 08:19:51,00120.jpg,2695,1
2025:04:27 08:19:51,00120.jpg,2695,1
2025:04:27 08:19:51,00121.jpg,1261,1
2025:04:27 08:19:51,00121.jpg,2695,1
2025:04:27 08:19:51,00121.jpg,1199,1
2025:04:27 08:19:51,00121.jpg,3108,0.9
2025:04:27 08:19:51,00121.jpg,3105,1
2025:04:27 08:19:51,00121.jpg,1261,1
2025:04:27 08:19:51,00121.jpg,2695,1
2025:04:27 08:19:51,00121.jpg,1199,1
2025:04:27 08:19:51,00121.jpg,3108,0.9
2025:04:27 08:19:51,00121.jpg,3105,1
2025:04:27 08:19:54,00122.jpg,1748,1
2025:04:27 08:19:54,00122.jpg,1507,1
2025:04:27 08:19:54,00122.jpg,1876,0.92
2025:04:27 08:19:54,00122.jpg,1748,1
2025:04:27 08:19:54,00122.jpg,1507,1
2025:04:27 08:19:54,00122.jpg,1876,0.92
2025:04:27 08:19:55,00123.jpg,1748,1
2025:04:27 08:19:55,00123.jpg,1507,1
2025:04:27 08:19:55,00123.jpg,1748,1
2025:04:27 08:19:55,00123.jpg,1507,1
2025:04:27 08:19:57,00124.jpg,1748,1
2025:04:27 08:19:57,00124.jpg,1876,1
2025:04:27 08:19:57,00124.jpg,2009,1
2025:04:27 08:19:57,00124.jpg,1255,1
2025:04:27 08:19:57,00124.jpg,1476,0.98
2025:04:27 08:19:57,00124.jpg,1876,1
2025:04:27 08:19:57,00124.jpg,1748,1
2025:04:27 08:19:57,00124.jpg,1876,1
2025:04:27 08:19:57,00124.jpg,2009,1
2025:04:27 08:19:57,00124.jpg,1255,1
2025:04:27 08:19:57,00124.jpg,1476,0.98
2025:04:27 08:19:57,00124.jpg,1876,1
2025:04:27 08:19:57,00125.jpg,1740,0.89
2025:04:27 08:19:57,00125.jpg,2003,0.98
2025:04:27 08:19:57,00125.jpg,1876,1
2025:04:27 08:19:57,00125.jpg,1255,0.97
2025:04:27 08:19:57,00125.jpg,1740,0.89
2025:04:27 08:19:57,00125.jpg,2003,0.98
2025:04:27 08:19:57,00125.jpg,1876,1
2025:04:27 08:19:57,00125.jpg,1255,0.97
2025:04:27 08:19:59,00126.jpg,2009,1
2025:04:27 08:19:59,00126.jpg,1255,1
2025:04:27 08:19:59,00126.jpg,1470,1
2025:04:27 08:19:59,00126.jpg,1693,1
2025:04:27 08:19:59,00126.jpg,1461,1
2025:04:27 08:19:59,00126.jpg,1275,1
2025:04:27 08:19:59,00126.jpg,1492,1
2025:04:27 08:19:59,00126.jpg,2009,1
2025:04:27 08:19:59,00126.jpg,1255,1
2025:04:27 08:19:59,00126.jpg,1470,1
2025:04:27 08:19:59,00126.jpg,1693,1
2025:04:27 08:19:59,00126.jpg,1461,1
2025:04:27 08:19:59,00126.jpg,1275,1
2025:04:27 08:19:59,00126.jpg,1492,1
2025:04:27 08:19:59,00127.jpg,1255,1
2025:04:27 08:19:59,00127.jpg,1476,1
2025:04:27 08:19:59,00127.jpg,1461,1
2025:04:27 08:19:59,00127.jpg,1275,1
2025:04:27 08:19:59,00127.jpg,1492,1
2025:04:27 08:19:59,00127.jpg,1275,1
2025:04:27 08:19:59,00127.jpg,1255,1
2025:04:27 08:19:59,00127.jpg,1476,1
2025:04:27 08:19:59,00127.jpg,1461,1
2025:04:27 08:19:59,00127.jpg,1275,1
2025:04:27 08:19:59,00127.jpg,1492,1
2025:04:27 08:19:59,00127.jpg,1275,1
2025:04:27 08:20:01,00128.jpg,1476,1
2025:04:27 08:20:01,00128.jpg,1255,1
2025:04:27 08:20:01,00128.jpg,1476,1
2025:04:27 08:20:01,00128.jpg,1255,1
2025:04:27 08:20:01,00129.jpg,1476,1
2025:04:27 08:20:01,00129.jpg,1476,1
2025:04:27 08:20:02,00130.jpg,2819,1
2025:04:27 08:20:02,00130.jpg,1275,1
2025:04:27 08:20:02,00130.jpg,7260,1
2025:04:27 08:20:02,00130.jpg,1492,1
2025:04:27 08:20:02,00130.jpg,2819,1
2025:04:27 08:20:02,00130.jpg,1275,1
2025:04:27 08:20:02,00130.jpg,7260,1
2025:04:27 08:20:02,00130.jpg,1492,1
2025:04:27 08:20:02,00131.jpg,2819,1
2025:04:27 08:20:02,00131.jpg,1275,1
2025:04:27 08:20:02,00131.jpg,2819,1
2025:04:27 08:20:02,00131.jpg,1275,1
2025:04:27 08:20:02,00132.jpg,1275,1
2025:04:27 08:20:02,00132.jpg,2819,1
2025:04:27 08:20:02,00132.jpg,1275,1
2025:04:27 08:20:02,00132.jpg,2819,1
2025:04:27 08:20:03,00133.jpg,2345,1
2025:04:27 08:20:03,00133.jpg,2983,1
2025:04:27 08:20:03,00133.jpg,1517,1
2025:04:27 08:20:03,00133.jpg,1021,0.98
2025:04:27 08:20:03,00133.jpg,2345,1
2025:04:27 08:20:03,00133.jpg,3116,0.99
2025:04:27 08:20:03,00133.jpg,2934,1
2025:04:27 08:20:03,00133.jpg,2345,1
2025:04:27 08:20:03,00133.jpg,2983,1
2025:04:27 08:20:03,00133.jpg,1517,1
2025:04:27 08:20:03,00133.jpg,1021,0.98
2025:04:27 08:20:03,00133.jpg,2345,1
2025:04:27 08:20:03,00133.jpg,3116,0.99
2025:04:27 08:20:03,00133.jpg,2934,1
2025:04:27 08:20:03,00134.jpg,2983,0.96
2025:04:27 08:20:03,00134.jpg,49848,0.52
2025:04:27 08:20:03,00134.jpg,3116,1
2025:04:27 08:20:03,00134.jpg,3116,1
2025:04:27 08:20:03,00134.jpg,2983,0.96
2025:04:27 08:20:03,00134.jpg,49848,0.52
2025:04:27 08:20:03,00134.jpg,3116,1
2025:04:27 08:20:03,00134.jpg,3116,1
2025:04:27 08:20:06,00135.jpg,1021,1
2025:04:27 08:20:06,00135.jpg,2983,1
2025:04:27 08:20:06,00135.jpg,1517,1
2025:04:27 08:20:06,00135.jpg,2934,1
2025:04:27 08:20:06,00135.jpg,3116,0.99
2025:04:27 08:20:06,00135.jpg,1021,1
2025:04:27 08:20:06,00135.jpg,2983,1
2025:04:27 08:20:06,00135.jpg,1517,1
2025:04:27 08:20:06,00135.jpg,2934,1
2025:04:27 08:20:06,00135.jpg,3116,0.99
2025:04:27 08:20:06,00136.jpg,2983,1
2025:04:27 08:20:06,00136.jpg,1021,1
2025:04:27 08:20:06,00136.jpg,1517,1
2025:04:27 08:20:06,00136.jpg,2934,1
2025:04:27 08:20:06,00136.jpg,3116,1
2025:04:27 08:20:06,00136.jpg,1005,1
2025:04:27 08:20:06,00136.jpg,2983,1
2025:04:27 08:20:06,00136.jpg,1021,1
2025:04:27 08:20:06,00136.jpg,1517,1
2025:04:27 08:20:06,00136.jpg,2934,1
2025:04:27 08:20:06,00136.jpg,3116,1
2025:04:27 08:20:06,00136.jpg,1005,1
2025:04:27 08:20:09,00137.jpg,❌,0
2025:04:27 08:20:09,00137.jpg,❌,0
2025:04:27 08:20:09,00138.jpg,2513,0.66
2025:04:27 08:20:09,00138.jpg,3116,0.91
2025:04:27 08:20:09,00138.jpg,3116,0.9
2025:04:27 08:20:09,00138.jpg,2985,0.98
2025:04:27 08:20:09,00138.jpg,2985,0.98
2025:04:27 08:20:09,00138.jpg,2513,0.66
2025:04:27 08:20:09,00138.jpg,3116,0.91
2025:04:27 08:20:09,00138.jpg,3116,0.9
2025:04:27 08:20:09,00138.jpg,2985,0.98
2025:04:27 08:20:09,00138.jpg,2985,0.98
2025:04:27 08:20:10,00139.jpg,2613,1
2025:04:27 08:20:10,00139.jpg,3116,1
2025:04:27 08:20:10,00139.jpg,2613,1
2025:04:27 08:20:10,00139.jpg,3116,1
2025:04:27 08:20:10,00140.jpg,3116,1
2025:04:27 08:20:10,00140.jpg,2613,1
2025:04:27 08:20:10,00140.jpg,3116,1
2025:04:27 08:20:10,00140.jpg,2613,1
2025:04:27 08:20:12,00141.jpg,2829,1
2025:04:27 08:20:12,00141.jpg,2829,1
2025:04:27 08:20:12,00141.jpg,2829,1
2025:04:27 08:20:12,00141.jpg,2829,1
2025:04:27 08:20:13,00142.jpg,2662,0.99
2025:04:27 08:20:13,00142.jpg,1001,0.86
2025:04:27 08:20:13,00142.jpg,1898,1
2025:04:27 08:20:13,00142.jpg,1262,1
2025:04:27 08:20:13,00142.jpg,1384,0.99
2025:04:27 08:20:13,00142.jpg,1262,1
2025:04:27 08:20:13,00142.jpg,2662,0.99
2025:04:27 08:20:13,00142.jpg,1001,0.86
2025:04:27 08:20:13,00142.jpg,1898,1
2025:04:27 08:20:13,00142.jpg,1262,1
2025:04:27 08:20:13,00142.jpg,1384,0.99
2025:04:27 08:20:13,00142.jpg,1262,1
2025:04:27 08:20:15,00143.jpg,2862,0.75
2025:04:27 08:20:15,00143.jpg,1262,0.89
2025:04:27 08:20:15,00143.jpg,1898,0.95
2025:04:27 08:20:15,00143.jpg,1384,0.86
2025:04:27 08:20:15,00143.jpg,2862,0.75
2025:04:27 08:20:15,00143.jpg,1262,0.89
2025:04:27 08:20:15,00143.jpg,1898,0.95
2025:04:27 08:20:15,00143.jpg,1384,0.86
2025:04:27 08:20:15,00144.jpg,2862,0.94
2025:04:27 08:20:15,00144.jpg,1262,1
2025:04:27 08:20:15,00144.jpg,1898,1
2025:04:27 08:20:15,00144.jpg,1384,0.99
2025:04:27 08:20:15,00144.jpg,2862,0.94
2025:04:27 08:20:15,00144.jpg,1262,1
2025:04:27 08:20:15,00144.jpg,1898,1
2025:04:27 08:20:15,00144.jpg,1384,0.99
2025:04:27 08:20:16,00145.jpg,2097,0.62
2025:04:27 08:20:16,00145.jpg,2097,0.62
2025:04:27 08:20:16,00146.jpg,2837,1
2025:04:27 08:20:16,00146.jpg,2985,1
2025:04:27 08:20:16,00146.jpg,2985,1
2025:04:27 08:20:16,00146.jpg,1384,1
2025:04:27 08:20:16,00146.jpg,1993,1
2025:04:27 08:20:16,00146.jpg,2837,1
2025:04:27 08:20:16,00146.jpg,2985,1
2025:04:27 08:20:16,00146.jpg,2985,1
2025:04:27 08:20:16,00146.jpg,1384,1
2025:04:27 08:20:16,00146.jpg,1993,1
2025:04:27 08:20:18,00147.jpg,2837,1
2025:04:27 08:20:18,00147.jpg,1898,1
2025:04:27 08:20:18,00147.jpg,1993,0.91
2025:04:27 08:20:18,00147.jpg,2985,1
2025:04:27 08:20:18,00147.jpg,2985,1
